RF,SVM,CNN
0.5733333333333334,0.5451684247847597,0.9999958
1.0,0.9914175622465614,0.99998224
0.83,0.9886882613122272,0.9999535
0.9266666666666666,0.9965917192917093,0.9999621
0.44,0.7616501488331378,0.99999964
1.0,0.9997870569932887,0.99081963
0.96,0.9458625751620188,0.9999995
1.0,0.999368732118114,0.99997425
1.0,0.9979739657786001,0.99998784
0.7866666666666666,0.7551984336069932,0.99993753
0.96,0.9871929359461677,0.9999918
1.0,0.9997933058996088,0.99997675
0.96,0.950708989463787,0.9999999
0.9866666666666667,0.8692129822429104,0.9999989
0.89,0.999796257098805,0.6448305
0.7,0.9997903440254985,0.95112556
1.0,0.9849866868455102,0.9999516
1.0,0.9962129627316144,0.9933711
1.0,0.9852801692105784,0.99999917
1.0,0.9999551308030722,0.99943537
0.9933333333333333,0.9911635021612012,0.9999995
0.8333333333333334,0.9420460304303522,0.9997894
1.0,0.9990914173555306,0.9752704
0.9966666666666667,0.9990126546241372,0.99980456
0.91,0.9333983133889994,0.9999883
0.9833333333333333,0.9333057053582288,0.9655358
0.9766666666666667,0.9866188800138205,0.9999347
1.0,0.9903043327893556,0.9998802
0.98,0.9396039356667784,0.99958676
1.0,0.9999882728774034,1.0
0.9966666666666667,0.9990516568470634,0.99993014
0.9966666666666667,0.9997761214256662,0.9999081
1.0,0.9780908867200803,0.9999496
1.0,0.9984291977567958,0.999998
1.0,0.9964029074303187,0.99994767
0.78,0.7335937130123165,0.9997887
0.9566666666666667,0.9258477631458149,0.9999676
1.0,0.9968580058548919,0.9999969
0.9966666666666667,0.9851796572475018,0.99993527
1.0,0.9956581986797582,0.9999727
1.0,0.9981420222113987,0.9875658
0.8533333333333334,0.9745177999082479,0.9999907
0.5166666666666667,0.7524386957911803,0.99999595
1.0,0.999203982197832,0.9993192
1.0,0.995142715916267,0.99997187
1.0,0.994890933076945,0.9999591
0.9766666666666667,0.9973707924709733,0.9999372
0.9333333333333333,0.9992162854164965,0.9998666
1.0,0.9955956069180474,0.9999926
0.87,0.9592847226201413,0.99999964
0.8033333333333333,0.8179219513567635,0.9736472
0.9766666666666667,0.9771359361610279,0.99995506
1.0,0.9999807501140472,0.9999738
0.87,0.9498236855338016,0.9997212
0.5166666666666667,0.7738993170187813,0.9999008
0.5166666666666667,0.5358309981949034,1.0
1.0,0.9992264098066732,0.99999535
1.0,0.9997362657420189,0.9999982
1.0,0.9978702280569088,0.9884409
0.88,0.6439062473384828,0.9999999
0.96,0.9576644727745612,0.9999963
0.9966666666666667,0.9998470111513232,0.9999962
1.0,0.9964431450597817,0.9999907
0.9966666666666667,0.9956590833846217,0.9999999
1.0,0.9831763284214666,0.99991953
0.9966666666666667,0.9999642323652097,0.99995303
0.64,0.848603653999828,0.9999901
1.0,0.9979219252512189,0.99999034
0.9933333333333333,0.992041271950137,0.99995196
1.0,0.9987092053225165,0.9999974
0.7733333333333333,0.8797118568695133,0.97951514
0.8666666666666667,0.8079253303594315,0.9999261
1.0,0.9968149871854022,0.9711827
0.8633333333333333,0.9415117751821471,0.9999989
1.0,0.9872169412062628,0.99999344
1.0,0.996786347355407,0.9999703
0.97,0.9092612165526051,0.999984
1.0,0.9991905153304472,0.99999535
1.0,0.9706610116302936,0.96334743
0.9666666666666667,0.9996978767660345,0.99999774
1.0,0.9999785255266637,0.9998516
0.99,0.9989808432979718,0.99999475
1.0,0.9784920447914442,0.9999862
1.0,0.9955224113335949,0.99994016
1.0,0.9735938597960082,0.9999809
1.0,0.9982842431107938,0.99998116
0.8166666666666667,0.9973618742178083,0.99999714
0.9666666666666667,0.9801979458571551,0.99967134
1.0,0.9999375736020684,0.9999987
1.0,0.9917390600429457,1.0
0.74,0.7072538497276284,0.99943465
1.0,0.9992227288855128,0.99665594
0.6766666666666666,0.9041566868512243,0.92244977
0.9133333333333333,0.9946240467182911,0.9999629
0.9366666666666666,0.9564181137704784,0.999979
0.9933333333333333,0.9991013380448219,0.99999464
0.94,0.9962712275285744,0.999803
0.99,0.8053022330359705,0.9803253
0.9533333333333334,0.9833393835385612,0.9999993
0.9833333333333333,0.9972092582104516,0.9999689
1.0,0.9987687080272675,0.9999865
0.6833333333333333,0.6710449260003605,0.99997175
0.9366666666666666,0.7354400931275269,0.9999392
1.0,0.9992935518411321,0.9998981
0.78,0.9716697286020279,0.9999931
1.0,0.9923622423608703,1.0
0.9533333333333334,0.9619756304147379,0.9999937
1.0,0.9991441842889623,0.99999595
0.9933333333333333,0.9444018508453459,0.999253
0.78,0.6576521015852483,0.99998665
0.9866666666666667,0.9762962179897322,0.9998884
1.0,0.9848336042555846,0.99999857
0.99,0.9894297849723274,0.9999362
1.0,0.9971182342485503,0.9998994
0.95,0.989529426126339,0.99994826
0.7566666666666667,0.9851425408449686,0.99999917
0.97,0.9886358870577356,0.99994934
1.0,0.9854817051613464,0.83375156
0.9733333333333334,0.9489955744025025,0.9991461
0.7966666666666666,0.998366616851951,0.9999962
1.0,0.9847590209033364,0.9999794
0.9966666666666667,0.9999860114667395,0.97520304
0.99,0.9983888544854574,0.9999963
1.0,0.9967904651804852,0.9995473
1.0,0.994063405905308,0.9999944
0.99,0.992615161390953,0.9999194
0.8633333333333333,0.9842562274231953,0.9999993
0.99,0.9999696076696998,0.9561122
0.6966666666666667,0.971145895969703,0.999997
1.0,0.997415432297126,0.9998909
1.0,0.9991395781180239,0.9999987
1.0,0.9935276360204025,0.99995244
1.0,0.9987824844111314,0.99999964
0.7733333333333333,0.9506116234075467,0.9999939
1.0,0.9984432154364704,0.9995634
0.9766666666666667,0.9631807998833425,0.99999905
0.9466666666666667,0.9887682721075555,0.99999833
0.66,0.5142012117196707,0.99607486
1.0,0.9997153623289328,0.99999774
0.7833333333333333,0.9865824755022132,0.9999609
0.99,0.9332572463201039,0.9999254
0.9266666666666666,0.9923694237463556,0.9999981
1.0,0.9926771917428194,0.99998677
1.0,0.9942665408719771,0.9999428
1.0,0.9951580225247785,0.9763831
0.99,0.9899162920347432,0.99967384
0.9733333333333334,0.9128126750100366,0.99999523
1.0,0.998891071365309,0.9999378
1.0,0.9990132903689344,0.9999995
0.9766666666666667,0.9908763831857311,0.99999595
1.0,0.9985729788905329,0.9999975
0.7033333333333334,0.9020472174205452,0.99987316
0.6566666666666666,0.8211647587625094,0.99960285
0.9833333333333333,0.9664200869150824,0.9999827
0.9233333333333333,0.9698441719940112,0.999997
0.9633333333333334,0.9392527874090686,0.99983704
1.0,0.9966776107394958,0.9999696
1.0,0.9978387875320682,0.99808913
0.9966666666666667,0.9998671621138885,0.9695432
0.9933333333333333,0.9479987197096174,0.9998852
0.66,0.6559764599198535,0.9866368
0.9833333333333333,0.9999931735052068,0.9989956
1.0,0.998922520074131,0.99993217
0.9366666666666666,0.9937272111725544,0.9996786
0.52,0.864933287576141,0.9999547
0.9833333333333333,0.9966544237830068,0.9999691
0.9266666666666666,0.9999341975002016,0.9999014
0.8,0.9776898726519858,0.9996177
0.5133333333333333,0.9184035451254143,0.9999999
1.0,0.9833044914613531,0.9999454
1.0,0.9994054967627007,0.9886369
0.8933333333333333,0.8434404262782021,0.9850736
1.0,0.9972270472316359,1.0
0.9833333333333333,0.9782818440136453,0.95313394
0.9933333333333333,0.9952444661889143,0.999795
0.8866666666666667,0.8413980856694323,0.9999682
0.9966666666666667,0.9838373763383541,0.9990483
0.8633333333333333,0.9781156469976114,0.9999813
0.9966666666666667,0.9945178040311315,0.9999821
0.7766666666666666,0.9800783859528709,0.99999714
0.8333333333333334,0.9591057052422756,0.99998367
0.9,0.9999587728064815,0.9998722
0.9966666666666667,0.9997183306579166,0.99999285
1.0,0.9779755287194427,0.9999937
1.0,0.9551709047860723,0.9999151
0.9966666666666667,0.9995842106059953,0.99997866
0.9966666666666667,0.9940051586230121,0.99997735
0.8033333333333333,0.9953755035173129,0.99998915
0.99,0.9997569738445682,0.9999397
0.9166666666666666,0.9762108531015061,0.99973303
0.98,0.9376919981072229,0.99999976
0.99,0.999498651230956,0.9998809
0.9966666666666667,0.9902048931641353,0.9999516
0.9866666666666667,0.9987108943018872,0.9999324
0.9833333333333333,0.9789122573970306,0.9999678
0.97,0.9477204306172925,0.9999938
0.9666666666666667,0.9169596680392261,0.99999964
0.9866666666666667,0.9987640364181383,0.9998117
0.9833333333333333,0.9653345342290298,0.99993837
0.8766666666666667,0.9619582414077885,0.99999905
0.9966666666666667,0.999601742480205,0.99996257
1.0,0.9992672907507428,0.9999994
0.9533333333333334,0.9715734605347836,0.9999269
0.9266666666666666,0.8816725464614149,0.99980277
1.0,0.9949506188488388,0.9999181
0.7866666666666666,0.6515401769880753,0.9999975
1.0,0.9893433876868559,0.99999547
1.0,0.9886356749328845,0.999757
0.77,0.7090591248956034,0.9997991
0.86,0.8830555673192453,0.9997725
0.95,0.9195613532478407,0.9999788
0.6233333333333333,0.9522157828081145,0.99999976
0.9933333333333333,0.9779704658864274,0.9999964
1.0,0.9552560708399834,0.9993753
1.0,0.9996631230654925,0.9998933
1.0,0.9989408291136699,0.99998736
0.8766666666666667,0.8741762626407774,0.9675496
0.9933333333333333,0.9857200167807051,0.95018333
0.9766666666666667,0.8807566887748407,0.99994576
1.0,0.999884977437086,0.9996948
0.9433333333333334,0.9353231995022977,0.9999831
1.0,0.9973302725260984,0.998885
1.0,0.9999865430130995,0.9999809
1.0,0.9989885051112823,0.9999888
0.5166666666666667,0.5466849683162794,0.99995613
0.9833333333333333,0.9999969743301844,0.99997723
1.0,0.9976910599141486,0.9999641
0.46,0.7235045443693752,0.9869337
1.0,0.9975049659415794,0.97043884
0.98,0.9759465206121832,0.99993956
0.9833333333333333,0.9997032526374678,0.99998534
0.5333333333333333,0.840677570970338,0.99999976
0.9833333333333333,0.9846413236945136,1.0
0.81,0.9734382213667496,0.99997044
1.0,0.9999803790766877,0.9999838
0.92,0.963648396807326,0.9688993
0.8466666666666667,0.9789553024277068,0.99990153
0.9633333333333334,0.9855517656238393,0.9999801
1.0,0.9799009827564901,1.0
1.0,0.9811768477951595,0.99999607
0.9933333333333333,0.9990776738993227,0.9999629
0.9066666666666666,0.9290899110526786,0.9999933
1.0,0.9900625363523884,0.9999393
1.0,0.9818207150455797,0.9999149
0.9666666666666667,0.989293190321802,0.9965456
0.9866666666666667,0.9833563374310949,0.99995804
1.0,0.9993819074905198,0.9999099
0.9533333333333334,0.9688950883884193,0.99998784
1.0,0.9999998091461026,0.9999572
0.9833333333333333,0.9991689692086012,0.99999917
0.78,0.847523599005638,0.9999994
0.8666666666666667,0.8614016314555974,0.9999994
1.0,0.9972058222613462,0.9914961
0.97,0.8598441481362481,0.9999975
0.9933333333333333,0.9996786471235355,0.9999131
0.97,0.9572029524074985,0.9757288
1.0,0.9973117444066275,0.9999951
0.9633333333333334,0.9608290175113167,0.9974202
1.0,0.9783364123797949,0.99998975
0.9633333333333334,0.955868048914192,0.9999863
0.9966666666666667,0.9961825735197735,0.9999578
1.0,0.9986116675351334,0.9999908
1.0,0.9992281517434874,0.999907
0.9866666666666667,0.9577209769453296,0.98113096
0.6166666666666667,0.6247522940007565,1.0
1.0,0.9982064584818912,0.999997
0.9933333333333333,0.9920015241167691,0.99999917
1.0,0.9890310712915832,0.99972385
0.9833333333333333,0.9384512674562231,0.9999994
0.97,0.9964746140493649,0.9999659
0.8666666666666667,0.959646525778097,0.9999981
0.9166666666666666,0.964029656434539,0.9820936
0.8966666666666666,0.9700161367380933,0.99999475
1.0,0.9992213284844597,0.999808
1.0,0.9990572884054871,0.94154555
0.9966666666666667,0.9500526174330731,0.999273
0.9933333333333333,0.9816270294132651,0.999915
1.0,0.995281314304744,0.9999926
0.96,0.9906410353493197,0.99999595
0.99,0.8385389325410372,0.9999895
1.0,0.9989348489764457,0.99986315
0.8733333333333333,0.8187674807152923,1.0
0.8733333333333333,0.9994707048129029,0.99885046
1.0,0.9996556467522901,0.9999901
0.8033333333333333,0.9801327106995064,0.9999937
1.0,0.9913778965316622,1.0
1.0,0.9996161554821023,0.9999659
0.8733333333333333,0.8297054056110595,0.99996114
1.0,0.976827716325738,0.9999864
1.0,0.9982575121486967,0.99998236
0.98,0.9415608279375991,0.9999144
0.9933333333333333,0.9334008285934006,0.9999969
0.45666666666666667,0.46922549721865,0.9998877
0.99,0.9809316876586806,0.9999926
1.0,0.9950536309649644,0.9999939
1.0,0.9960004242880625,0.9612858
0.9566666666666667,0.9997623001804237,0.99999976
0.98,0.9863298203587434,0.9999094
1.0,0.9832576261531537,0.99991167
1.0,0.9998732481798867,0.991331
1.0,0.9999487381835286,1.0
0.9666666666666667,0.9253768095019993,0.9998369
1.0,0.9997938746785787,0.9999515
1.0,0.9991218889435898,0.99999106
0.9866666666666667,0.9732400597899877,0.99960035
1.0,0.998940906614432,0.99967957
0.9533333333333334,0.9896238325549715,0.99994946
1.0,0.9995239040648422,1.0
0.6266666666666667,0.992309428410608,0.9661314
0.8533333333333334,0.9230764769301383,0.9999684
0.99,0.8669156336795428,0.99999964
0.5933333333333334,0.9590540062858761,0.99998736
0.99,0.9521319142720001,0.99999595
0.9833333333333333,0.9978742935423816,0.9999167
0.5933333333333334,0.7537414369871345,0.99999225
1.0,0.9999354210923029,0.9999765
1.0,0.9983337162060478,0.9999943
0.57,0.5609694186680203,0.9806944
0.9766666666666667,0.98544178051326,0.9999999
0.96,0.9564311459566429,0.9999938
0.5166666666666667,0.5755404259833141,0.99997044
0.9733333333333334,0.9479030008237432,0.9999925
1.0,0.9940456650337817,0.99994683
0.9666666666666667,0.9214297789038227,0.99983263
1.0,0.9924005724204269,0.97907364
0.95,0.9638413798631711,0.9999064
0.99,0.9943729657731736,0.9999815
1.0,0.9982801387492297,0.99999857
0.99,0.9613737425964187,0.9999913
0.99,0.9865030740297253,0.9999864
0.9966666666666667,0.9981622759308882,1.0
1.0,0.9857168259316026,0.9999969
0.9966666666666667,0.9590225003868326,1.0
0.9966666666666667,0.9977164910147366,0.96980876
1.0,0.9988228944061575,0.99979705
0.98,0.9941730378626704,0.9999927
0.5933333333333334,0.9926703732993389,0.99896
0.9866666666666667,0.9112858663569934,1.0
0.82,0.9760417297867785,0.9999764
1.0,0.9970584271218487,0.9999689
0.9966666666666667,0.9929063126690425,0.99999845
1.0,0.9989273632880301,0.9999455
1.0,0.9924388815232672,0.99999714
1.0,0.9990960605304404,0.96532446
0.9866666666666667,0.9648281177757478,0.9999877
0.9566666666666667,0.9072724998570247,0.9999763
1.0,0.9999999285153331,0.9998217
0.99,0.9055832218063519,0.99999833
0.91,0.9144823683164329,0.9999989
0.9266666666666666,0.9754178486136812,0.99999905
0.8533333333333334,0.929063672321572,0.99996114
0.9333333333333333,0.9581693129480774,0.99999607
1.0,0.979319318336407,0.9989072
0.9966666666666667,0.9783689100479085,0.99988973
0.8333333333333334,0.905257094906132,0.9997521
1.0,0.9994792673386036,0.9999658
1.0,0.9988747091849273,0.9999324
0.9566666666666667,0.9996479726970111,0.9999931
0.9833333333333333,0.9633715459179935,0.99997556
0.9633333333333334,0.9453960651500004,0.99999905
1.0,0.9989743844376554,0.9999957
0.9766666666666667,0.9861184521554466,0.9999981
0.92,0.9765419470545218,0.9999956
0.9966666666666667,0.9991541628824985,0.99996877
1.0,0.9935099059366554,0.9721835
1.0,0.9993913063857679,0.9999963
0.9666666666666667,0.9647772551434991,0.9999628
1.0,0.9978480035173017,0.9996704
0.9966666666666667,0.9995988636707901,0.9602379
1.0,0.9938818513059386,0.99956924
0.4033333333333333,0.7270359891844992,0.9999944
0.9966666666666667,0.9955603514825861,0.9999852
0.9033333333333333,0.9950459794032336,0.9998884
0.9666666666666667,0.941174870972097,0.9999715
1.0,0.9985188830366326,0.9999474
0.99,0.9999768488446649,0.99999535
0.9566666666666667,0.9199889446153537,0.9999987
0.5766666666666667,0.676286395035327,0.9999962
1.0,0.9866197903095419,0.9999536
0.9933333333333333,0.9987539771770809,0.9999994
0.7233333333333334,0.8179717872587787,0.99999905
1.0,0.9998929877111711,0.99999785
0.9933333333333333,0.9999795692319257,0.9999826
1.0,0.9942310317001343,1.0
0.6833333333333333,0.8232781209887615,0.9999994
0.7266666666666667,0.8768653816589351,0.99999976
0.9766666666666667,0.9998206971622172,0.99924433
0.8933333333333333,0.7905720510807579,0.99999964
1.0,0.9990507909943138,0.9997888
0.9066666666666666,0.956403227099284,0.9999535
1.0,0.9991686210063603,0.99987626
1.0,0.9869431691416699,0.99676454
1.0,0.9971736894108028,0.9999746
0.9533333333333334,0.9983082342020541,0.9999174
0.9966666666666667,0.9905751455310855,0.9991646
0.7966666666666666,0.8046039815970556,0.99925023
1.0,0.9977237597759634,0.9998381
1.0,0.9854198486488422,0.9999968
0.9966666666666667,0.9897580228820934,0.9999496
1.0,0.9719196806253844,0.9992618
0.9366666666666666,0.960888994647499,0.99978083
0.79,0.5692295657143817,0.99995697
1.0,0.9971879849782502,0.99998915
1.0,0.9999346191399101,0.9999906
1.0,0.9999713954440856,0.9770247
1.0,0.9993403140084296,0.9990693
1.0,0.9996022471373347,0.9998927
0.9333333333333333,0.9966829118199128,0.99997425
0.9766666666666667,0.9459407435367407,0.9999999
0.99,0.9101773957296609,0.9998976
0.9633333333333334,0.9944932159133242,0.99842846
0.9666666666666667,0.9817413798199941,0.99116385
0.43666666666666665,0.5602670211062923,0.99999285
0.95,0.984404255633537,0.99999964
1.0,0.9976570756276161,0.9999949
0.9733333333333334,0.9751766564650386,0.99996006
1.0,0.999999875042628,0.9844296
0.83,0.9937773676749073,0.9999083
0.8866666666666667,0.9752774968242207,0.9997918
0.9866666666666667,0.9995908396633277,0.9999893
1.0,0.9325750135397991,0.99679166
1.0,0.9975424245759481,0.99993503
1.0,0.9977263470822567,0.9998653
0.96,0.999792932915088,0.9845271
0.9766666666666667,0.9690256714136859,0.99995303
0.6633333333333333,0.8872933655155915,0.9999963
1.0,0.9937865238553248,0.95045525
1.0,0.9990586032160101,0.99953234
1.0,0.9998283057321856,0.9999975
1.0,0.9966020914884137,0.99999607
0.43,0.7547328840951245,0.999997
0.9433333333333334,0.929268572099573,0.9691684
0.94,0.9768495112074165,0.99792045
0.96,0.986010163812271,0.9999335
0.9266666666666666,0.959790744284668,0.9999523
1.0,0.9956265300449116,0.95119566
1.0,0.9874858808093928,0.9737679
0.45666666666666667,0.6853328674503547,0.9703259
0.9433333333333334,0.9333084071087018,0.9999945
1.0,0.9983584679365023,0.9999728
1.0,0.9913591247340013,0.9999963
0.9133333333333333,0.9459216050132094,0.99999976
0.9333333333333333,0.9718924225571863,0.99992466
0.5133333333333333,0.724928885307501,0.9999993
0.9433333333333334,0.9864824074335048,0.9632867
0.9666666666666667,0.9919257910869259,0.9609325
1.0,0.9630199666812249,0.999501
0.9966666666666667,0.9377242339218527,0.99999845
0.9733333333333334,0.9920377588697935,0.99989545
0.82,0.9995652963296244,0.9999994
1.0,0.9944136786588663,0.7175018
1.0,0.9958259743308333,0.9999881
0.88,0.8936211122122901,0.9999994
0.9833333333333333,0.9910165907235852,0.9999945
0.9466666666666667,0.9809480373561886,0.999972
0.9233333333333333,0.8049824806948587,0.9999769
1.0,0.9999940685411111,0.99999976
1.0,0.9938323911214937,0.9999827
1.0,0.9973087534456861,0.99992573
0.6966666666666667,0.8881330124385614,0.9999341
1.0,0.9953355242061589,0.9999882
0.9733333333333334,0.9241518664881084,0.9998809
0.98,0.9986463212144489,1.0
1.0,0.9998558853574169,0.9995808
1.0,0.971680556997754,0.99999774
0.8866666666666667,0.9854667209848392,1.0
1.0,0.9989112434300945,0.99999726
0.9966666666666667,0.9976254023554783,0.9999937
0.97,0.9895792960123657,0.9830289
0.81,0.926897832302979,0.9999964
0.99,0.9319791682213903,0.95957834
1.0,0.9984090046072667,0.9999064
0.9833333333333333,0.81057932103204,0.99988675
1.0,0.9999729482003458,0.99939394
0.9966666666666667,0.9856012488929432,0.9999882
1.0,0.9985535798562872,0.99999475
1.0,0.9992500724638617,0.9999919
0.96,0.985736814657817,0.99994004
0.91,0.9509748153295398,0.999997
0.97,0.9711556978739314,0.95726466
0.99,0.9992904198359196,0.9986307
0.9933333333333333,0.9974382083537796,0.99995613
1.0,0.9949774125108185,0.99996746
1.0,0.999534235229636,0.99993813
0.98,0.9991073359644195,0.99966097
1.0,0.9985411596427416,0.999951
0.9966666666666667,0.9913536453624594,0.3841127
1.0,0.9887622196644044,0.9999987
1.0,0.9997439754517043,0.99994254
0.9433333333333334,0.9915139969056195,0.9999968
0.9966666666666667,0.9996595602125509,0.99990547
1.0,0.998638237289897,0.99827075
0.9866666666666667,0.9987990434804883,0.99997234
0.9966666666666667,0.9999714178221069,0.9998735
1.0,0.9999988540141791,0.9987747
0.9766666666666667,0.9563765662720455,0.9995677
1.0,0.998879146865375,0.96305525
1.0,0.9977956796364297,0.9999994
1.0,0.9834906372637037,0.9999999
1.0,0.9984096274668093,0.9999894
0.9566666666666667,0.912402594606538,1.0
0.9866666666666667,0.9965526107678038,0.99997425
1.0,0.9998173959784694,0.99999285
1.0,0.986740878532699,0.99999964
0.9166666666666666,0.9943898263833229,0.9999938
0.9966666666666667,0.9924227663702809,0.9573828
0.99,0.9921985619972968,0.99999297
1.0,0.9992595308852047,0.9999831
1.0,0.9996910203880297,0.9999906
1.0,0.9998469109986196,0.99999523
0.9966666666666667,0.9962462104799763,0.99986005
0.9966666666666667,0.9871265791675022,0.99960107
0.7033333333333334,0.7271056043351438,0.99999857
1.0,0.9962826026072046,0.9999032
0.99,0.9802867267447876,0.99996305
0.9033333333333333,0.605017461447062,1.0
0.9966666666666667,0.980422167707021,0.99998415
0.3566666666666667,0.384161229318264,0.99849725
1.0,0.999779351594183,0.9999709
1.0,0.9988330952083984,0.99891996
0.9166666666666666,0.9801561722426663,0.9999633
1.0,0.9607345558741829,0.9999982
1.0,0.998559370842188,0.9999181
0.95,0.9430607626931825,0.9999645
0.92,0.9970074047036313,0.9999975
0.5466666666666666,0.5752543059110518,0.9999987
0.9933333333333333,0.9982787922042283,0.9997502
1.0,0.9875775560920342,0.999998
0.9733333333333334,0.9192917644203281,0.99999416
0.9666666666666667,0.9522663802608878,1.0
0.9966666666666667,0.9891770232211219,0.9850192
0.56,0.6953376142415447,0.99998295
1.0,0.9977841487747461,0.9999999
0.8766666666666667,0.9676020281194303,0.9999752
0.88,0.9964145939140006,0.9771064
0.99,0.9813925322942667,0.98531497
1.0,0.9998385420809651,0.99969757
1.0,0.997884621840646,0.9999726
0.9966666666666667,0.96081626274132,0.9999987
1.0,0.9991141273739487,0.99999845
0.9533333333333334,0.9976053445836477,0.9998122
1.0,0.9999998583783063,0.9999014
0.4066666666666667,0.6319768442304692,0.9999074
0.8933333333333333,0.9295359911327035,0.9997831
1.0,0.999984356125992,0.99995625
0.7966666666666666,0.9959748947547565,0.9995921
1.0,0.9992305719313525,0.9999746
0.99,0.9760972968810336,0.9620462
0.94,0.999982056444123,1.0
0.9933333333333333,0.9865466183867347,0.9998765
0.9433333333333334,0.9328135025891597,0.99960107
0.8833333333333333,0.9293621430861433,0.99988663
1.0,0.9980507239266436,0.99995255
1.0,0.9447798035098287,0.99999475
0.9966666666666667,0.9966791876376881,0.99999654
0.8933333333333333,0.9999406660895649,0.9999896
1.0,0.9970738127274502,0.9999974
0.9566666666666667,0.9579377743683968,0.9823408
0.61,0.44982249016522907,0.99998915
0.9466666666666667,0.9657361084396753,0.99998105
0.98,0.9999397674938,0.9999994
0.9966666666666667,0.9999550744639741,0.999995
0.76,0.9295556722790842,0.99901724
1.0,0.9847143708851771,0.99996936
0.8,0.9966029182496414,0.99995136
1.0,0.9989247803287153,0.99844664
0.7866666666666666,0.724288897975678,0.99981004
1.0,0.9998298853127096,0.9999881
0.98,0.9527740718807933,0.99998164
0.95,0.9764269669109705,0.9999995
0.9966666666666667,0.9994058481991568,0.99998236
0.73,0.8749996615045957,0.9999504
0.9733333333333334,0.9954742002798764,0.99999976
0.9766666666666667,0.8822841990259326,0.99997497
1.0,0.9969559415646592,0.9999254
1.0,0.9999920505961729,0.9998723
1.0,0.9997932109773932,0.999998
0.97,0.9999457021672968,0.9580426
1.0,0.9999206775961355,0.999998
1.0,0.9990417406561285,0.99999845
1.0,0.9992698875200003,0.9999993
0.9766666666666667,0.9978844812811647,0.9999461
1.0,0.9951079620342484,0.9999304
0.8933333333333333,0.9849332562045017,0.9999918
0.9466666666666667,0.9257919756708687,0.9999963
0.6433333333333333,0.9183660141626881,0.999951
1.0,0.998675725259063,0.9999633
0.98,0.9884592431311163,1.0
0.9933333333333333,0.9628923680205397,0.9998418
0.9933333333333333,0.9995076136377324,1.0
0.99,0.97950294676383,0.9999933
0.6733333333333333,0.992948924860854,0.98628587
0.9566666666666667,0.9437832105869001,0.9999833
0.7766666666666666,0.935860549054918,0.99991584
0.9933333333333333,0.8577474499793261,0.999595
1.0,0.9991506533249422,0.95294356
0.5066666666666667,0.97137848780812,0.9999988
0.9866666666666667,0.9893925434414171,0.99997175
1.0,0.9938062507253825,0.99784386
0.9866666666666667,0.9685620426276845,0.9999893
0.9933333333333333,0.9999666474792284,0.9998977
0.97,0.9558633900981692,1.0
1.0,0.9719621858673603,0.9999833
1.0,0.9999967554135566,0.99963295
0.9466666666666667,0.9980740902522626,0.99999917
1.0,0.978937360435844,0.997463
1.0,0.9970786426778839,0.99999464
0.9733333333333334,0.9713024461168183,0.96269923
0.6466666666666666,0.8759151781483591,0.9997924
1.0,0.9992197316563165,0.9999889
0.98,0.9862899493460899,0.99924445
1.0,0.9984789410113525,0.9898655
0.49333333333333335,0.6445359777914226,0.99998975
1.0,0.9938936260703038,0.99999917
1.0,0.9999991157554345,0.99999666
1.0,0.9908163025311727,0.99994874
1.0,0.998870400766549,0.9999981
0.9533333333333334,0.8886020068460125,0.9617915
1.0,0.9999705893074834,0.99999
1.0,0.9994370641086039,0.99999607
0.9733333333333334,0.9388993912695622,0.9998733
1.0,0.9994445990447125,0.99993396
0.8,0.9765999321049602,0.99995494
0.34,0.6682931683526067,0.99995756
1.0,0.9934488941071794,0.9999976
0.8166666666666667,0.9022133192369985,0.99488986
1.0,0.9988794202508121,0.9999362
1.0,0.9993901879244625,0.9999974
0.8766666666666667,0.9119725485189059,0.99998116
1.0,0.9990058385194511,0.9999887
1.0,0.9937575357666693,0.99999106
0.9966666666666667,0.9108002332827636,0.9997229
0.8733333333333333,0.8848214252319586,0.99998534
1.0,0.9952354800414658,0.9999509
0.9566666666666667,0.9596322891145045,0.97793543
1.0,0.998572314060173,0.99999213
1.0,0.9992403682498749,0.9999988
1.0,0.9867579216047274,0.9999523
0.9366666666666666,0.9982526541547124,1.0
0.9366666666666666,0.7438871740783384,0.9997615
1.0,0.9890650095864196,0.9999893
0.94,0.9939741949596537,0.9999962
0.9866666666666667,0.921057452369578,0.9999881
0.9533333333333334,0.9856753715758929,0.99997723
1.0,0.9989388117352161,0.99997306
0.9933333333333333,0.9996541907545597,0.99999523
0.5366666666666666,0.6974398273171006,0.99991035
0.91,0.9844044065348987,0.9999746
1.0,0.9911749552862945,0.96768826
0.8833333333333333,0.9722492491115649,0.99995875
1.0,0.9874189140025297,0.9999267
1.0,0.9963377293856217,0.9999839
0.7266666666666667,0.9871169916361064,0.96783084
0.9133333333333333,0.9719369096395722,0.99996626
0.9266666666666666,0.9410465973537185,0.99999964
1.0,0.9992084205157535,0.9998765
0.9733333333333334,0.9382651115200168,0.99997425
0.9166666666666666,0.9805146469840913,0.99958473
0.9866666666666667,0.7950609268562077,0.99992895
0.93,0.9283312520338721,0.9997081
0.94,0.9214580399008034,0.99999976
0.9766666666666667,0.9759557246895376,0.9999882
0.93,0.9513764772297391,0.9999976
0.96,0.9740656588254744,0.9999999
0.92,0.9996406647651797,1.0
1.0,0.9995603250841428,0.9998715
1.0,0.9904780289238503,0.99999857
